"student_id","first_name","last_name","type_id_number","identification_number","date_of_birth","email","address","gender","nationality","country_code","phone_number","program","state_program","current_semester","Number_of_credits_approved","credits_remaining","GPA","enrollment_date","student_status","advisor_id","advisor_name","scholarship","payment_status","academic_standing","course_load","marital_status","library_books_borrowed"
"STU000572","Nancy","Park","CC","7426678606","2004-01-12","nancy.park@university.edu.co","31586 Ryan Corners, New Jenniferhaven, MA 93096","Female","Colombia","+57","3763357319","Psychology","Enrolled","3","50","91","3.1573004708404935","2025-03-07","Active","ADV0030","Stephen Green","False","Pending","Average","16","Single","1"
"STU000573","Cynthia","Woods","CC","4323683624","2001-09-06","cynthia.woods@university.edu.co","793 James Junctions, West Margaret, AK 10706","Female","Colombia","+57","3639568686","Business Administration","Enrolled","5","89","65","2.984919651348328","2023-09-09","Active","ADV0045","Lindsay Perez","False","Pending","Poor","16","Single","5"
"STU000574","Brian","Sherman","CC","9056619009","2005-11-15","brian.sherman@university.edu.co","852 Gomez Passage Suite 242, Jacquelinefurt, NE 03170","Male","Colombia","+57","3484801572","Mechanical Engineering","Withdrawn","5","101","63","4.4103205224216895","2021-08-02","Inactive","ADV0003","Wendy Reed","False","Paid","Good","17","Single","3"
"STU000575","Carol","Watkins","CC","4145496371","2007-09-13","carol.watkins@university.edu.co","44545 Thomas Meadows, East Steven, DE 43469","Female","Colombia","+57","3883921641","Psychology","Suspended","2","34","143","3.4793120305150973","2022-10-15","Inactive","ADV0048","Andrew Jones","False","Pending","Average","15","Single","4"
"STU000576","Nathan","Johnson","TI","9577334802","2008-06-06","nathan.johnson@university.edu.co","Unit 9699 Box 9826, DPO AE 90821","Male","Colombia","+57","3564379645","Architecture","Enrolled","6","106","54","3.1287164161432495","2022-02-24","Active","ADV0014","Kelly Castillo","False","Late","Average","15","Single","2"
"STU000577","Taylor","Thomas","CC","8157552519","2007-06-12","taylor.thomas@university.edu.co","016 Kathleen Views, North Stephen, PW 04912","Female","Colombia","+57","3906574413","History","Enrolled","4","69","99","3.1662450587424504","2022-10-31","Active","ADV0001","Mrs. April Davis","False","Late","Average","16","Single","4"
"STU000578","Kathleen","Miranda","CC","4359915209","2006-02-27","kathleen.miranda@university.edu.co","8961 John Extensions Suite 621, Millerberg, AZ 38673","Female","Colombia","+57","3191557735","Information Technology","Enrolled","6","92","65","3.8008542336495665","2025-01-04","Active","ADV0028","Robert Chambers","False","Paid","Average","15","Single","1"
"STU000579","Daniel","Scott","CC","7486479210","2005-09-18","daniel.scott@university.edu.co","3473 Brown Square, Port Jared, OR 36354","Male","Colombia","+57","3282342035","Philosophy","Enrolled","6","118","37","4.155477336388485","2022-03-19","Active","ADV0001","Angela Galvan","False","Late","Good","16","Single","2"
"STU000580","Lindsay","Gonzalez","CC","5023678862","2007-04-25","lindsay.gonzalez@university.edu.co","1113 Jonathan Ranch Suite 926, East Dawnton, FM 57026","Female","Mexico","+52","9604401654","Artificial Intelligence","Enrolled","2","16","143","2.882861577038434","2024-06-28","Active","ADV0021","Anita Benitez","False","Pending","Poor","16","Single","4"
"STU000581","Kara","Hernandez","CC","4410386390","2000-05-18","kara.hernandez@university.edu.co","1994 Barnes Branch Apt. 582, Tatebury, VI 76931","Female","Colombia","+57","3934789765","Entrepreneurship","Enrolled","3","10","163","3.6045262776234215","2023-07-23","Active","ADV0009","James Spears","False","Paid","Average","19","Single","2"
"STU000582","Ian","Barker","CC","8037539562","2002-07-25","ian.barker@university.edu.co","510 Ryan Freeway, Rodriguezhaven, HI 16142","Male","Colombia","+57","3254365357","Graphic Design","Suspended","5","107","39","3.657499729245371","2022-01-23","Inactive","ADV0036","Jason Huynh","False","Late","Average","17","Single","2"
"STU000583","Gabriel","Johnson","CC","4217075712","2005-02-03","gabriel.johnson@university.edu.co","49106 Debra Vista Suite 130, Port Allen, MA 09845","Other","Colombia","+57","3612531075","Chemistry","Enrolled","3","55","115","2.852278900566416","2022-12-10","Active","ADV0008","Debbie West","False","Late","Poor","15","Single","2"
"STU000584","Gloria","Campbell","CC","5713239538","2001-07-04","gloria.campbell@university.edu.co","026 Villegas Glens, Meltonburgh, RI 58429","Female","Colombia","+57","3432619227","Cybersecurity","Withdrawn","4","72","91","3.1609088862038455","2021-10-13","Inactive","ADV0016","Gary Brown","False","Late","Average","20","Single","4"
"STU000585","David","Lewis","TI","9406228950","2008-04-23","david.lewis@university.edu.co","30469 Burton Stream Suite 982, West Danielfurt, NJ 52238","Male","Colombia","+57","3255518155","Cybersecurity","Enrolled","6","107","46","3.355525976566735","2022-01-25","Active","ADV0007","Krystal Sullivan","False","Paid","Average","19","Single","3"
"STU000586","Lisa","Davis","CC","5082111322","2001-06-09","lisa.davis@university.edu.co","55679 Alexis Place, New Timothy, AZ 07590","Female","Colombia","+57","3755785162","Finance","Enrolled","3","41","116","2.5275456905464457","2023-10-12","Active","ADV0044","Andrew Benson","False","Late","Poor","16","Single","3"
"STU000587","David","James","CC","2631417283","2003-12-27","david.james@university.edu.co","Unit 7326 Box 8940, DPO AP 71795","Male","Colombia","+57","3627064937","Computer Science","Enrolled","9","142","0","3.8098074256421723","2025-03-23","Active","ADV0013","Jose Roberts","False","Late","Average","17","Single","2"
"STU000588","Christopher","Deleon","CC","6435770390","2001-04-20","christopher.deleon@university.edu.co","28015 Amanda Trace Apt. 918, North Emma, CO 61989","Male","Colombia","+57","3226463295","Political Science","Enrolled","6","108","45","4.514068407705776","2022-05-21","Active","ADV0018","Sean Hickman","True","Pending","Excellent","20","Married","2"
"STU000589","Margaret","Gallegos","CC","178879617","2006-06-24","margaret.gallegos@university.edu.co","0994 Lopez Terrace, Sydneyview, CA 61366","Female","Colombia","+57","3202380803","Engineering","Suspended","5","92","55","3.441255812786574","2022-02-07","Inactive","ADV0027","Dr. Kelsey Murray DVM","False","Pending","Average","15","Single","2"
"STU000590","Carolyn","Little","CC","8446053205","2004-12-03","carolyn.little@university.edu.co","4394 Logan Spurs, Martinport, PR 72481","Other","Colombia","+57","3238042976","Accounting","Withdrawn","3","0","170","4.378852131491901","2023-06-22","Inactive","ADV0010","Kimberly Miller","False","Pending","Good","15","Single","0"
"STU000591","Christopher","Morgan","CC","2528642273","2000-01-04","christopher.morgan@university.edu.co","007 Michael Circles, Jonathanside, MP 83881","Male","Colombia","+57","3492704634","Biology","Enrolled","4","75","104","3.6187089292930845","2023-07-26","Active","ADV0021","Erica Bell","False","Pending","Average","16","Single","4"
"STU000592","Patrick","Ramsey","CC","6406321623","2004-05-10","patrick.ramsey@university.edu.co","27868 Ann Throughway Suite 420, North Michaelburgh, WA 09720","Male","Colombia","+57","3378378406","Pharmacy","Enrolled","4","79","99","3.1340929795654593","2023-02-17","Active","ADV0024","Randall Miles","False","Pending","Average","16","Married","7"
"STU000593","Michael","Payne","CC","2063443643","2006-07-26","michael.payne@university.edu.co","551 Wheeler Meadow Suite 639, New Dawn, NJ 32786","Other","Brazil","+55","9745003528","Sociology","Enrolled","6","108","59","3.4696461562883107","2021-09-19","Active","ADV0003","Kristin Casey","False","Paid","Average","15","Single","5"
"STU000594","Connie","Taylor","CC","2754102583","2001-05-12","connie.taylor@university.edu.co","272 Rodriguez Port, Amberfurt, SD 61617","Female","Colombia","+57","3166640797","Finance","Enrolled","3","48","114","4.047853182618717","2024-05-02","Active","ADV0001","Jamie Evans","False","Paid","Good","20","Single","3"
"STU000595","Samantha","Carlson","CC","2131160531","1999-11-01","samantha.carlson@university.edu.co","55043 Jarvis Alley, Davidburgh, FL 78464","Other","Colombia","+57","3179541115","Computer Science","Enrolled","6","109","57","4.098595505043442","2024-05-30","Active","ADV0034","Robert Ferguson","False","Paid","Good","16","Single","2"
"STU000596","Steven","Crawford","CC","7754243832","1999-07-22","steven.crawford@university.edu.co","5912 Edward Burg, East Deborah, FL 30540","Male","Colombia","+57","3209085283","History","Enrolled","5","89","67","2.8233776451848103","2023-05-06","Active","ADV0002","Curtis Lee","False","Pending","Poor","17","Married","4"
"STU000597","Jamie","Sims","CC","1117703807","2007-06-24","jamie.sims@university.edu.co","99567 Moore Locks Suite 085, North Larry, LA 80154","Female","Colombia","+57","3847878048","History","Enrolled","4","87","59","2.9335124857468897","2024-11-24","Active","ADV0049","Sarah Ochoa","False","Late","Poor","20","Single","6"
"STU000598","Amy","Garza","TI","665410730","2008-09-04","amy.garza@university.edu.co","212 Martinez Forks Apt. 355, Jackbury, IN 86947","Female","Colombia","+57","3657796363","Biology","Enrolled","5","108","43","3.4784878292473778","2023-02-06","Active","ADV0048","Heather Bird","False","Late","Average","18","Single","1"
"STU000599","Maria","Snyder","CC","3481821715","2000-10-20","maria.snyder@university.edu.co","7508 Rice Bypass, New Eddiefurt, WI 42530","Female","Colombia","+57","3290568801","Marketing","Enrolled","6","106","53","3.980053132155103","2021-07-14","Active","ADV0009","Jennifer Johnson","False","Paid","Average","17","Single","1"
"STU000600","Cheryl","Sutton","CC","9592616489","2000-10-20","cheryl.sutton@university.edu.co","2212 Guzman Walks, Lake Michael, CT 05041","Other","Colombia","+57","3399966503","Computer Science","Enrolled","5","86","76","4.004831721518811","2024-05-20","Active","ADV0003","Jessica Hanson","False","Paid","Good","19","Single","2"
"STU000601","Meredith","Porter","CC","9159371477","2000-07-30","meredith.porter@university.edu.co","Unit 9882 Box 9934, DPO AP 36133","Female","Mexico","+52","7389619130","Data Science","Enrolled","5","89","87","3.243357938046537","2023-09-09","Active","ADV0026","Tiffany Smith","False","Late","Average","16","Single","2"
"STU000602","Christopher","Harvey","TI","3598391938","2009-03-03","christopher.harvey@university.edu.co","85849 Ho Vista Suite 786, Port Nicholas, KY 03191","Male","Colombia","+57","3243610761","Anthropology","Enrolled","5","82","66","2.9359534691295277","2023-10-24","Active","ADV0009","Jessica Smith","False","Pending","Poor","20","Single","4"
"STU000603","Jonathan","Henry","CC","7367836571","2005-02-20","jonathan.henry@university.edu.co","277 Nicole Forges Apt. 192, Lopezfort, MI 09730","Male","Colombia","+57","3837811439","Data Science","Suspended","6","104","51","3.7349582957171372","2022-05-31","Inactive","ADV0041","Cheryl Downs","False","Late","Average","20","Single","2"
"STU000604","Darryl","Vasquez","CC","6795946549","2004-05-20","darryl.vasquez@university.edu.co","11482 Melissa Villages Suite 957, Liuchester, PA 76043","Male","Chile","+56","9456293764","Data Science","Suspended","2","43","112","3.6952425586603534","2022-03-24","Inactive","ADV0029","Robert Montgomery","False","Paid","Average","19","Single","3"
"STU000605","Maria","Mccall","CC","6857326107","2007-02-15","maria.mccall@university.edu.co","USNS Pineda, FPO AP 20179","Female","Colombia","+57","3708539392","Economics","Suspended","3","58","99","4.135299031263916","2022-09-23","Inactive","ADV0011","Andrea Martinez","False","Paid","Good","19","Single","7"
"STU000606","Tommy","Carlson","CC","1719104953","2006-10-12","tommy.carlson@university.edu.co","493 Keller Station, New Aimeetown, IL 31749","Male","Colombia","+57","3174946095","Industrial Engineering","Enrolled","3","72","103","3.937456131022689","2023-10-20","Active","ADV0044","Margaret Mills","False","Pending","Average","19","Single","1"
"STU000607","Theresa","Stanton","CC","3216651411","2007-04-30","theresa.stanton@university.edu.co","Unit 2424 Box 0800, DPO AA 02455","Female","Colombia","+57","3166707076","Entrepreneurship","Withdrawn","8","139","15","3.1315932743294517","2024-06-29","Inactive","ADV0048","Jerry Deleon","False","Pending","Average","20","Single","3"
"STU000608","Timothy","Clark","CC","2388792583","2006-04-07","timothy.clark@university.edu.co","PSC 6727, Box 8212, APO AA 47282","Male","Colombia","+57","3524897015","Mechanical Engineering","Withdrawn","5","81","60","3.884740254037918","2025-03-07","Inactive","ADV0003","Ruben Diaz","False","Paid","Average","17","Single","1"
"STU000609","James","Perez","CC","5144469542","2002-04-21","james.perez@university.edu.co","521 Sarah Hollow Apt. 652, Jenniferchester, FL 06177","Male","Colombia","+57","3703495954","Biology","Enrolled","4","70","107","3.849618617047179","2023-01-16","Active","ADV0018","Jacob Carter","False","Paid","Average","17","Single","2"
"STU000610","Claire","Douglas","CC","7257523124","2005-11-12","claire.douglas@university.edu.co","PSC 5353, Box 1801, APO AA 59714","Other","Colombia","+57","3608187454","International Relations","Enrolled","5","83","82","3.4798610702991892","2021-04-23","Active","ADV0031","Vincent Lee","False","Paid","Average","17","Single","5"
"STU000611","Charles","Morton","CC","5226264036","2001-11-13","charles.morton@university.edu.co","872 Kemp Freeway, North Johnside, AK 05156","Male","Colombia","+57","3423153947","Medicine","Withdrawn","4","0","177","3.3196646433455803","2022-11-21","Inactive","ADV0036","Mrs. Jennifer Randolph MD","False","Paid","Average","20","Single","4"
"STU000612","Susan","Hayes","CC","4611200983","2000-10-08","susan.hayes@university.edu.co","96845 Carolyn Knolls Suite 759, West Matthew, DC 06381","Female","Spain","+34","6740212278","Civil Engineering","Enrolled","5","96","52","3.2276030981118358","2021-10-28","Active","ADV0025","Valerie Payne","False","Late","Average","17","Single","4"
"STU000613","Garrett","Clements","CC","3954394800","2000-10-13","garrett.clements@university.edu.co","11582 Tonya Course, Haleyton, MT 69756","Male","Colombia","+57","3746192736","Sociology","Withdrawn","4","68","91","3.7340318992995902","2024-05-08","Inactive","ADV0031","Rebecca Mitchell","False","Paid","Average","18","Single","1"
"STU000614","Jennifer","Mccarthy","CC","5972155183","2002-11-24","jennifer.mccarthy@university.edu.co","5710 Mcmillan Springs Suite 027, Torresview, MS 83937","Female","Colombia","+57","3673625242","Psychology","Enrolled","3","54","102","2.436065174557794","2024-07-25","Active","ADV0008","Mariah Allen","False","Paid","Poor","18","Married","1"
"STU000615","Matthew","Rose","CC","1359552094","2005-04-06","matthew.rose@university.edu.co","Unit 0400 Box 1658, DPO AE 29152","Male","Colombia","+57","3781221931","Industrial Engineering","Enrolled","6","126","45","3.4223277390007794","2022-12-23","Active","ADV0003","Kelly Lawrence","False","Late","Average","19","Single","4"
"STU000616","Mary","Downs","CC","1535605183","2000-10-24","mary.downs@university.edu.co","Unit 2281 Box 3216, DPO AE 36423","Female","Colombia","+57","3275640391","Industrial Engineering","Enrolled","7","124","20","4.006556819494195","2021-06-09","Active","ADV0042","Caitlyn Miller","False","Paid","Good","20","Single","3"
"STU000617","Amanda","Ward","CC","3066361208","2003-09-30","amanda.ward@university.edu.co","79305 David Circles, New Ashley, TN 13951","Other","Colombia","+57","3920547322","Pharmacy","Enrolled","3","62","83","3.0452342016945377","2024-12-31","Active","ADV0049","Leonard Drake","False","Pending","Average","15","Single","2"
